id,sentiment
4848,1
23981,0
24207,1
12006,1
46134,1
27443,0
2594,1
33179,0
7423,0
47579,1
28609,0
12511,1
7364,1
10980,0
17052,1
38942,1
35399,0
32298,0
2178,0
17279,1
34460,1
38978,0
6504,1
12291,1
31959,0
5534,0
41202,0
10758,1
34385,1
22401,0
1938,1
12721,0
45674,1
43541,1
34692,0
35627,0
4805,0
33605,0
37864,1
26545,0
3976,0
8361,0
30866,0
31111,0
44400,1
31441,0
1825,0
19449,0
28388,1
46877,1
28872,1
23948,1
23326,1
33491,1
43179,1
2586,0
25855,1
46501,1
135,0
41913,0
1738,0
15616,1
14993,1
48730,0
14888,1
27083,0
14335,1
43445,0
43507,0
40000,1
5932,1
2785,0
35366,1
24294,1
18164,1
41612,0
4741,0
25881,1
48293,1
13605,0
8853,1
10037,1
40332,1
3505,1
19727,0
36180,0
37663,0
21012,1
39374,0
43578,1
47514,1
46656,0
9170,1
34149,1
28774,0
46031,1
38219,1
11096,1
27719,1
11259,1
37615,1
20136,1
9930,1
45147,0
10456,1
3823,0
15815,0
27442,1
35531,1
49239,0
27140,0
6514,0
39414,0
22527,1
37919,1
12584,0
35740,1
45970,1
24227,0
25977,1
23334,0
35843,0
43191,1
20032,1
19801,0
1875,0
48654,1
37319,0
31739,1
27502,0
6625,0
28845,0
41666,0
30225,1
38883,0
34915,1
44716,0
474,0
33273,1
6508,0
37076,0
35676,1
16453,1
35785,1
45931,0
886,0
14417,1
4498,0
40134,1
1712,0
19894,0
676,0
15146,1
42244,1
28001,1
3998,0
47921,1
24535,0
3704,1
1635,0
12162,0
18886,0
1560,0
10681,0
37123,0
23461,0
16596,1
33568,0
20397,1
21269,0
15848,0
41830,1
34700,0
48684,0
21054,1
30586,0
24868,1
31664,1
46320,1
27386,1
46951,1
44129,0
28117,0
16111,0
14576,1
39732,1
29745,1
5348,1
30600,0
46957,0
44356,1
37040,1
40747,1
36793,0
29712,0
48536,1
48173,0
14963,0
20514,0
8150,1
43844,1
10151,1
22977,0
42599,1
23148,1
5666,1
32428,1
41899,1
7119,1
20796,0
47119,1
49072,1
41826,0
48350,0
45677,0
44616,0
43441,1
3401,0
24037,0
18481,1
38314,0
6536,1
984,1
2879,0
38855,1
29949,1
30382,0
40957,0
2878,1
49073,1
16416,0
6696,1
33342,0
45797,0
40788,0
14178,0
28838,1
32583,1
9583,1
21026,1
15420,0
33246,1
25574,0
38593,0
8194,0
10146,1
40486,0
41255,0
14093,0
27752,0
6101,1
2832,1
40882,0
45,1
9953,0
24996,0
18185,0
21239,0
11336,1
39708,0
45765,0
1217,1
4764,0
29008,0
12108,1
4668,1
25754,0
44370,1
40790,0
23723,1
20657,0
13263,0
2560,0
15122,1
16542,1
27919,0
49876,1
11668,0
15775,1
1996,0
30356,1
47354,0
18745,1
31031,1
33763,0
34014,1
4509,0
19006,1
16002,1
26120,0
32286,0
5759,1
37427,1
27586,0
35972,1
5744,1
17170,0
5352,0
10018,1
8622,1
15405,0
32628,1
36613,1
33928,0
25433,0
22030,0
8760,0
13547,1
18265,0
45530,1
44434,1
8167,0
30793,1
12768,1
21760,0
37479,0
23822,0
17561,0
8543,1
34321,0
41715,1
23119,1
6832,1
43031,1
1671,1
15439,1
1141,0
4824,1
24908,0
25424,0
9862,1
18335,0
4618,1
43139,0
18137,1
292,1
1721,0
2410,1
26265,0
11068,1
32419,0
37025,0
21236,1
45172,1
9849,0
24466,1
48247,1
33494,0
47138,0
28172,0
40961,0
16458,0
16299,1
16841,0
10165,0
22790,0
27613,0
22417,1
39694,0
21535,1
998,0
18448,0
5355,0
9658,0
22573,1
9439,0
34099,1
37544,1
35315,1
25677,0
8237,1
574,1
48437,1
17074,0
8514,1
30572,0
771,0
10661,1
45028,0
25145,0
16321,0
47276,0
46217,1
32426,1
43899,0
46493,0
9286,1
16307,1
48345,1
853,1
30049,0
46979,1
27263,0
36109,1
6648,1
33504,0
40791,1
19315,0
41340,0
27419,0
11895,0
23597,0
33616,0
2139,0
43240,1
28190,1
23161,0
3437,1
42552,0
18360,0
477,1
46351,0
219,0
21726,1
18596,1
23176,0
30986,0
43298,0
10046,1
34480,0
5512,0
34574,1
27626,0
48141,0
753,0
35803,1
16429,0
32816,0
15343,1
41795,1
33532,1
8940,0
48331,0
378,1
4696,0
45636,1
46535,0
29675,0
43238,1
25794,0
31233,0
15302,0
30836,1
10943,0
44567,0
30999,0
18912,1
22909,0
43719,1
38849,1
24088,1
3795,0
44777,0
20562,0
8657,0
12200,0
11066,1
7672,1
35681,1
48203,0
18830,1
6836,0
37850,0
9550,0
22037,1
45018,1
48156,0
10678,1
23362,0
8396,0
990,0
26156,1
1833,0
41088,0
30439,1
42044,0
44765,0
24973,1
19578,0
15806,0
2938,1
973,1
44277,0
33646,1
48241,0
31464,0
23895,1
27179,1
31223,1
23904,0
16918,0
44924,0
15652,1
7835,0
47277,1
16065,0
16341,1
13488,1
11680,1
20196,0
35132,1
22451,0
33467,1
7962,1
45545,0
11113,1
42078,1
28408,0
28,0
27676,1
8308,1
26945,0
46926,0
12376,1
42152,0
27819,1
15178,1
33250,1
34257,1
4881,0
2096,1
34456,0
45473,1
46338,1
473,1
33156,0
28886,1
46982,1
22944,1
2191,1
2126,1
17330,1
15281,0
11608,0
30144,1
21900,0
38809,0
39308,1
42090,1
42135,0
19770,1
20532,0
14354,0
10064,0
25957,1
24223,1
34472,1
38123,0
12036,0
34768,0
34448,1
40634,1
5431,0
16291,1
2508,0
47959,1
7648,0
8828,0
12243,0
19665,0
2061,1
29379,1
28850,1
48132,0
5695,0
27402,1
29465,0
16460,0
12668,1
48742,0
10579,0
39487,1
12722,0
44719,1
25126,0
26426,1
39158,1
45928,1
12671,1
18771,0
33734,1
47837,0
7681,0
37197,0
39830,0
23701,0
1165,1
20900,0
16633,1
32873,1
22442,1
49601,0
44377,0
48625,0
7039,0
26188,1
24162,0
8811,1
23321,1
10134,0
38221,1
41322,0
31902,1
38349,0
17995,0
12309,0
13700,0
26628,0
14251,1
21075,1
42785,1
8632,0
32971,0
8799,1
29523,1
6788,1
40569,1
21956,0
36840,0
12340,1
28227,0
35235,0
5157,0
35374,1
584,0
31807,0
29342,0
49404,1
2877,1
13857,0
8442,1
1814,0
48809,0
3084,0
28435,0
34869,0
10106,1
20524,1
28856,0
35453,1
33260,1
33229,0
21288,1
38542,1
7075,0
13657,1
22825,1
19354,1
36398,1
40260,0
35028,1
48099,1
31605,0
31440,1
24244,0
23563,1
36674,1
15984,1
36487,1
10896,1
42911,0
22481,0
44330,1
39680,0
31423,0
20197,0
18697,0
46415,0
5270,0
5042,0
49113,0
7481,1
16660,1
17082,1
14262,0
13970,1
33323,1
25260,1
16854,0
11335,0
36964,1
4758,1
14480,0
11759,0
39520,0
1971,0
10803,0
12719,0
24811,1
11949,1
11291,1
15720,1
39131,1
30627,1
17156,0
23004,1
7653,1
10849,0
24024,0
40378,1
19155,1
18521,1
10271,1
38699,1
22353,1
16264,1
21838,1
16561,1
19682,0
38045,1
11942,1
7203,1
33594,0
16431,0
25568,1
23874,0
17283,0
45328,0
12069,1
29236,1
7498,1
39644,1
47390,0
2892,1
29454,0
29624,1
2682,0
39653,0
31478,1
30176,0
32437,1
36728,0
37920,0
20747,1
19436,0
6006,0
25931,1
13059,0
49329,0
23543,1
48888,1
44323,0
48237,0
33785,0
39270,0
43113,0
31442,0
38710,1
46959,1
12779,1
47325,1
41509,0
24297,0
7000,1
8389,1
14800,0
4603,1
45224,0
4446,1
30647,0
43826,1
25798,0
43740,1
563,0
21109,1
20057,0
1245,0
20351,1
27667,1
11666,1
12662,0
19598,1
899,1
30937,1
36591,1
47564,0
6221,0
21659,0
48346,0
23210,1
46271,0
35625,1
36997,1
22585,0
45381,1
43655,1
20510,1
13426,1
22139,0
3941,0
36564,0
38116,1
40446,1
42492,0
36264,1
21999,1
24805,0
43582,0
45160,1
44084,1
23045,1
4602,1
12710,1
35452,1
14816,1
33861,0
33552,0
37280,0
29794,1
24873,1
10550,0
5295,1
29112,0
32621,1
25734,0
14960,0
24639,1
43481,1
5133,0
9950,1
410,1
47702,1
12417,1
17511,1
40661,0
49296,0
823,1
2002,0
2843,0
26741,0
19108,0
32199,1
49921,1
14639,0
28553,0
29306,1
27349,1
33983,0
34307,1
42324,0
14995,0
40183,1
49377,0
23960,0
31044,0
27300,1
12918,0
14157,0
35450,0
12899,0
39183,1
49548,1
8115,1
3538,0
16920,0
47075,0
32666,0
48447,1
45987,0
34035,1
27668,1
48045,0
19043,1
46003,1
6117,1
21137,1
4451,1
20608,1
21145,1
6455,1
30401,0
28250,0
7443,0
2756,0
10901,0
43904,0
39012,0
6796,0
23852,0
10090,0
642,1
37035,1
38927,1
44606,1
5873,1
39869,1
34186,1
1523,1
4559,0
12914,0
5971,0
28714,1
8562,0
31876,0
14336,1
24584,0
2045,1
36174,1
25318,1
45227,1
2995,1
7656,1
14089,0
46326,0
49753,0
34027,1
27553,1
9735,0
12116,0
28749,1
44396,1
41396,0
49689,0
21039,0
33074,1
13637,0
26260,1
43805,0
1766,0
39638,1
10804,0
31909,1
26509,1
44176,1
5967,1
31133,0
22247,0
6683,1
31278,0
49303,1
37657,0
19930,0
11983,1
26894,0
15583,1
13093,1
659,0
19415,1
31703,1
711,1
39583,1
47292,0
25194,1
19395,1
3813,0
13370,1
11446,0
45183,0
42528,0
8695,1
14201,1
42221,0
2226,0
21333,1
21816,0
47398,0
13054,1
15068,1
49822,0
31837,1
34756,1
38335,1
14748,0
9220,0
36941,0
35836,1
22022,0
21166,0
25580,1
34977,1
42681,0
32944,1
42094,0
34050,1
17874,0
36374,1
33773,1
33299,0
7182,1
1669,0
17473,1
23672,0
4448,0
12868,0
4447,0
29717,1
5561,1
38040,0
3845,0
18321,0
34029,0
19031,1
42522,1
36274,1
864,0
17217,1
30407,0
9486,0
36813,1
2813,0
14474,1
47370,1
10782,0
40215,0
4633,0
33268,0
47985,1
42570,1
2428,0
16110,1
9245,1
31205,0
43881,1
3459,0
47488,1
47597,0
3005,1
39996,1
16092,0
18796,0
458,0
19808,0
13254,1
33295,0
41173,0
663,1
16353,0
46912,0
35351,1
36773,1
36579,0
17961,0
40903,1
27002,0
41005,1
12871,1
6271,1
18672,0
27096,1
1800,1
5650,1
18650,1
6910,0
16197,0
4862,0
17257,0
14976,0
13222,1
15460,0
32810,0
25969,1
42172,0
36108,1
41390,0
28948,1
30478,1
9116,1
19774,1
14666,0
14473,1
35412,1
4499,0
20762,0
31702,0
6029,1
776,0
41862,0
3945,0
39115,1
15577,0
2390,0
4391,0
21494,1
28181,1
30632,0
40316,0
36355,1
13612,1
1476,1
5479,0
48734,0
36594,0
15360,1
36392,0
31951,1
8279,0
27772,0
7271,0
10888,1
31577,0
22788,1
20600,1
40673,0
33170,1
41796,1
16119,1
9157,0
20487,1
33845,0
9244,1
42964,0
30741,0
26785,0
14927,0
20833,1
47191,0
45092,1
42165,1
1735,1
12837,0
43218,1
7683,0
42274,1
44309,1
7146,0
39365,0
15872,1
15353,1
45837,0
17227,0
3151,0
13347,1
39184,1
19240,1
1739,0
24955,1
25720,1
43567,1
44380,0
38679,0
24765,0
27912,0
34249,0
30602,0
44158,1
4282,0
36734,0
28755,0
46771,0
6112,0
46629,1
17748,0
34925,1
15829,0
27088,1
32685,1
46131,0
12600,0
26838,1
13360,1
4706,0
32917,0
36329,0
30807,0
11890,0
35358,0
9865,0
30165,1
37339,0
33656,1
291,0
11547,1
3119,1
12359,0
44327,0
40952,1
38839,1
3750,1
36490,1
6400,1
34003,0
22853,1
9586,1
17324,0
40372,1
30682,1
29536,0
39834,0
47065,1
25373,0
11565,0
2851,1
29238,0
12902,1
4060,0
45604,1
43950,0
2369,1
34449,1
5908,0
28939,1
26257,0
21671,0
26392,0
9822,0
34758,1
15697,0
5016,1
39648,1
16196,1
45005,0
46779,0
23229,1
42041,0
38495,0
4857,0
5564,0
18641,0
29405,1
26892,0
27223,0
23253,0
25120,0
4539,0
17035,1
49420,0
35612,1
40255,0
32560,0
37486,1
46650,1
47641,0
1855,1
1261,1
7237,1
18282,0
42694,0
27347,0
16746,1
46698,1
39987,0
23098,0
3767,0
7451,1
22005,1
8201,1
7329,1
34640,0
2430,1
47034,1
11018,1
38447,1
18025,1
16605,1
22146,1
21490,0
22672,0
29033,0
275,1
46573,0
31879,0
18097,1
45174,0
31187,0
17141,1
42202,0
35175,0
2228,0
28655,0
12100,0
29500,1
5532,0
42048,1
16368,1
6592,0
36974,0
10978,1
9695,1
11423,1
44763,1
11767,1
4980,1
42546,1
34863,0
18756,1
30076,0
20619,1
4414,1
31855,0
4120,1
48710,0
27235,0
40773,1
28319,0
40885,0
25635,0
21862,1
35735,0
34719,0
23276,1
101,0
27337,0
18398,0
15246,1
28495,0
21877,0
15426,0
19547,0
32760,0
24815,1
35617,0
29174,1
33100,0
27692,0
48439,0
49388,0
18407,1
45129,1
28287,1
48995,0
22018,1
5664,0
2826,0
3626,0
11631,0
9973,1
33326,0
1235,1
9383,1
11824,0
4925,1
14325,1
25209,1
25282,0
39159,1
33488,1
10411,0
46729,1
12967,0
10921,1
31237,0
29738,1
49584,0
4535,0
11237,1
27848,0
4097,1
39573,0
19583,1
20162,0
13395,0
1299,1
35647,0
42682,1
5470,1
29741,1
21578,1
1621,1
13278,1
21635,0
7743,0
6179,0
31380,0
6289,0
14850,0
12570,1
46112,0
49947,0
15315,1
40719,1
13778,1
18989,1
39041,1
3478,0
11000,1
25605,1
31683,1
35956,1
2034,1
3631,0
14516,0
11724,0
6152,0
49188,0
40044,0
37166,0
21032,1
18492,0
46798,0
24880,0
35350,0
8172,1
35005,1
37224,0
19670,1
42427,1
13629,0
826,0
45458,1
36810,1
41960,0
16389,0
46118,0
31764,0
46429,0
17941,0
29737,0
41582,0
40080,0
7800,0
30037,0
40715,1
11749,1
16459,0
19486,0
11594,0
4507,0
11329,1
29183,0
27533,1
36138,0
14259,0
5114,0
49439,1
41072,0
44657,0
39094,0
38987,0
27877,1
35115,0
16446,0
25792,0
35841,1
38215,1
23882,0
33933,1
40210,0
26713,0
45138,1
35809,0
17913,1
464,1
34887,0
8298,0
30634,0
1004,1
28748,0
44127,1
46990,1
8350,1
11162,1
27992,0
2151,0
7862,1
48614,1
26289,1
44897,1
42996,1
32232,0
8009,1
23836,1
47771,0
738,1
39969,0
24518,1
12220,0
31165,0
39523,0
21305,0
24458,1
39338,0
26381,0
47860,0
42067,0
35601,0
36435,0
26438,0
48926,0
27741,0
9601,0
13674,0
6435,0
46376,1
43369,1
352,0
26015,1
24566,0
19327,0
38650,0
14707,1
31530,0
37447,0
41456,0
30224,1
38551,0
11005,1
7929,0
46472,0
26451,1
26550,1
48355,0
28375,1
17987,1
12004,0
18782,1
35496,0
18221,0
29338,1
36172,0
24448,1
38610,0
22109,0
49898,1
36972,0
25576,0
9964,1
5056,0
39413,0
14883,1
42105,0
6797,1
41972,1
23929,0
32902,0
33650,0
46913,0
5504,1
36166,0
11997,1
46612,1
14979,0
2135,1
27611,0
38860,1
27383,0
39467,1
22674,0
30542,0
13094,1
4208,0
17094,1
22309,0
27197,0
39110,0
34750,0
14589,0
7044,0
14535,0
10766,1
36954,0
6829,0
46423,1
28738,1
13665,0
24705,1
8488,0
14304,0
48841,0
5567,1
15548,0
43315,0
33934,0
1474,1
13285,0
35619,1
45251,0
45410,0
8968,1
47231,1
32923,0
4217,0
48452,1
21665,0
9942,1
33186,0
18817,0
12117,0
1076,0
15595,1
42322,1
28361,1
17738,0
33297,1
7950,0
43601,1
18049,0
23707,0
4538,0
45344,0
3111,0
34133,1
45503,1
2286,1
11256,1
29367,0
11429,0
44919,0
9152,1
18271,0
9485,0
37148,0
14343,1
13892,1
2717,1
40686,1
2942,1
4895,0
30365,0
29562,1
23669,1
13879,0
2422,1
31305,0
3659,1
4360,0
8338,0
43219,0
124,0
37853,1
9883,0
39133,1
1622,0
26222,0
6301,1
46777,0
18811,1
14990,1
22556,1
8316,1
8402,0
42832,0
13805,0
1397,0
12001,0
44203,0
22861,0
9931,0
37632,0
26693,1
8729,1
39727,0
7629,0
1457,1
42839,0
17208,1
7495,1
39725,1
3254,0
18275,0
19372,0
6130,1
34761,1
5594,1
37627,0
6862,0
31387,0
34418,1
28116,1
17187,0
13456,0
40498,0
49186,0
11830,0
18415,0
15444,0
14415,0
31669,1
19264,0
30668,1
38652,1
7248,1
35569,0
44695,1
46324,0
30140,0
28187,0
29839,1
46551,0
38405,0
19013,1
16560,0
21708,1
27065,0
31470,1
4372,0
34717,1
48353,0
28324,1
35230,1
10693,1
18764,1
24984,1
12927,1
5925,0
25153,1
4766,1
27329,0
30162,1
31076,0
42878,0
24191,1
17346,1
20874,0
43244,1
21401,0
6223,0
12286,0
24869,0
42384,1
15733,1
26646,0
49518,0
41133,0
32166,1
44938,1
44615,0
30035,1
48103,1
5182,1
2689,0
28008,1
3561,1
7230,1
31397,0
22259,0
13907,1
24521,0
30470,1
11408,0
197,0
33356,0
25397,1
1067,0
29121,0
31335,1
937,1
17043,1
16971,0
5544,1
25285,1
48414,1
49142,1
8140,0
12615,1
10689,1
25238,0
42761,0
47914,1
21275,1
42413,0
18502,0
33257,0
44469,1
40720,1
29139,1
8773,1
9850,1
45696,0
12497,0
47933,0
15985,0
20459,0
24397,0
20807,0
22733,1
20458,0
26818,1
21799,1
24763,0
47803,0
45927,1
42197,1
1240,0
49755,0
43001,0
44772,0
3076,1
38970,0
36975,1
41341,0
23046,1
37503,1
17946,0
40548,0
49359,1
23468,0
16973,1
22802,1
25234,1
28919,1
25903,1
45649,0
28712,0
12037,0
22104,1
34462,1
8460,1
49318,0
2539,0
10331,0
16176,0
10040,0
34746,1
7610,1
29936,0
34293,1
37348,1
12930,1
2048,0
17528,1
3663,1
47028,0
29313,1
10520,1
48222,0
16505,1
12090,1
17262,1
11378,0
3511,0
11956,1
20416,0
29528,1
1159,1
22040,1
32974,0
24113,1
48843,0
22472,0
6420,0
1776,1
33497,1
38968,0
44913,1
41217,0
27138,1
24256,0
38714,1
11952,0
20989,0
12218,1
45078,0
31657,0
30805,1
45085,0
22057,0
9218,0
7299,1
34917,1
39780,1
37060,0
13902,1
39505,0
14462,0
46585,0
3144,1
17955,0
29573,1
9288,0
27075,1
40520,0
15160,0
45075,1
18330,1
27071,1
32013,1
33093,0
19534,0
34134,1
7941,0
12723,1
43545,1
5340,0
16894,1
29166,0
28670,1
24756,0
728,1
39744,1
11879,0
1997,1
14871,0
19744,1
5892,1
39707,1
29929,1
10145,0
12015,0
32549,1
13530,1
38534,1
13729,1
11466,0
43607,1
11825,1
6280,1
33736,1
20782,0
28221,0
33310,1
40880,1
8183,1
6171,0
12252,0
20735,0
11740,0
38145,1
43572,1
14818,0
34694,0
6939,1
14588,1
17893,1
4781,1
16674,1
34684,0
38329,0
22075,1
3487,1
23593,1
8770,0
14925,0
35621,1
16936,1
11358,1
21475,1
25938,1
21117,1
33525,0
26344,0
20849,0
19650,1
49058,0
28279,1
14,1
19330,1
10904,0
43064,1
18918,0
10175,0
36799,0
2326,0
28681,1
36616,0
32207,0
26948,1
18763,0
22969,0
13551,0
37204,0
14103,1
44500,1
2903,0
7407,0
43718,0
13342,0
33049,1
47588,0
47493,1
43195,1
33846,0
18536,1
48912,1
41094,0
44031,1
9627,0
36095,0
26254,1
26900,0
39417,1
1199,1
18847,1
40883,0
27833,1
20320,0
4353,1
7322,1
3425,1
3762,1
44819,0
46946,1
22416,1
3373,0
27471,0
3372,1
4321,0
43667,1
46304,1
20592,0
40680,0
17499,1
49800,0
32042,0
37327,1
41211,0
32494,1
3871,1
48202,0
17911,0
24221,0
30727,1
46970,0
45505,0
37269,1
21847,0
40237,0
32037,0
22457,1
44257,1
19177,0
37335,1
21642,0
6195,1
41504,0
47124,1
13282,0
26216,1
821,1
13680,1
46303,0
34568,0
34464,0
47519,0
33922,0
35435,0
36240,0
15880,0
5065,0
45691,1
20721,1
4422,0
42921,0
12477,1
23369,1
10489,1
4144,1
46890,1
43674,0
126,0
18438,0
42217,1
40050,0
6817,0
6553,1
47307,0
6069,0
13240,1
15287,0
44402,0
9302,0
21638,0
2985,0
31259,1
48188,0
20468,0
3964,0
40168,1
8766,1
45768,0
14610,1
11397,0
17570,1
21429,1
17452,0
16848,1
44165,0
20975,0
42897,1
22032,1
31621,1
28378,1
10892,0
14395,0
12293,0
48856,1
40511,1
7057,1
1475,0
24890,0
49638,0
22926,0
23507,0
16496,0
10902,1
39999,0
27299,0
35839,1
30984,1
17727,0
25996,1
30552,0
10144,1
40677,0
26976,0
32243,0
33958,0
15244,0
24666,1
35517,0
36963,1
5502,1
9415,1
33961,1
28988,1
44979,0
49832,1
48004,0
47694,0
39763,1
47474,0
47843,0
7439,1
36502,1
15264,0
29756,1
6197,0
38641,1
45100,1
20892,0
36278,0
20554,0
23178,1
44915,0
32398,0
5527,0
13660,1
16513,0
44056,0
33473,0
5216,0
25324,0
41664,1
14193,0
5593,1
5293,0
47086,1
12195,0
13720,0
33625,0
15162,0
10543,0
49092,0
13425,0
47041,0
5152,0
29954,1
1075,0
20761,0
13188,1
14015,1
9689,1
48869,0
40879,0
37656,0
975,0
33633,0
43649,1
42934,1
38613,0
20060,0
36220,0
805,1
20559,1
4034,0
47505,1
4063,1
45142,0
47524,0
29609,0
13623,1
15932,1
16928,1
1506,1
11914,0
47613,0
18581,1
38962,1
38844,1
31125,1
19974,0
9322,1
38535,0
49748,1
17536,1
28480,0
25917,0
1148,1
41812,0
21968,1
30588,1
44173,1
22621,0
36775,0
36503,0
48121,0
26408,0
22785,1
24144,1
38090,1
44041,0
4477,1
32544,1
29462,1
41670,0
12624,1
26428,1
44329,0
39581,0
46670,0
21480,0
4209,0
27014,1
1711,0
8209,0
4289,1
44974,0
227,1
40530,0
29784,1
43864,1
35055,0
45466,1
28377,0
32344,1
30133,0
33844,0
14687,1
43060,1
36043,0
13865,0
36754,1
42757,0
2169,0
23444,1
18946,1
6236,1
20476,1
25280,1
12649,0
24718,0
46539,1
38013,1
18362,0
1377,1
1775,1
18812,0
9980,0
12470,0
36306,0
8860,1
1149,0
15166,0
46783,1
43083,0
16483,0
24449,0
25248,1
26901,0
19147,0
21537,1
35980,0
9121,0
3041,0
18594,0
37767,1
33056,1
17362,0
36195,0
21206,1
42505,1
34526,1
42703,0
39416,0
22966,1
14329,1
31493,1
36866,0
28893,1
42690,0
68,0
46420,1
30997,0
12903,0
43835,1
3988,1
3650,0
12234,0
24275,0
892,0
39692,0
11722,1
20927,1
18347,1
38846,0
27560,1
25775,0
9998,1
43480,1
34695,0
33816,0
48548,1
36150,1
17113,0
48955,1
23814,0
2632,0
24052,1
48399,0
11465,1
49938,0
42865,1
25131,0
40329,1
14752,0
41815,0
16425,1
1259,0
35216,0
40707,0
19865,1
39578,0
3048,1
10539,1
39465,1
38403,0
49879,1
20738,0
17255,1
29432,1
23878,1
20787,0
27850,0
10890,1
12241,1
14715,1
47053,0
24382,0
38932,1
17480,0
47740,0
40135,1
38859,1
2950,1
12667,1
22856,1
45287,1
17517,0
30283,0
21923,1
540,1
20983,0
36081,0
37470,0
30644,1
34978,0
34101,0
37611,0
9633,0
11592,0
24161,1
6569,0
36145,0
6898,1
3589,1
34487,0
3717,1
29511,0
40975,1
19657,0
47096,1
30512,1
11140,0
6190,0
19802,0
47502,0
623,0
27780,0
22368,0
17040,0
46288,1
26643,1
16859,1
46987,0
34043,0
31264,1
14090,0
44630,1
20553,0
40171,1
23873,0
191,1
40315,1
17721,0
6597,0
12740,0
23994,1
19673,0
9179,0
13669,0
13622,0
3208,0
10898,0
13281,1
1221,0
23515,0
18180,0
4278,0
17865,0
39755,1
3089,0
46673,1
18192,0
37976,1
30804,1
19712,0
1420,1
23576,0
11757,1
20407,0
37493,0
25519,0
23561,0
1713,0
6516,1
16778,1
37516,1
42206,1
32031,1
41418,0
35480,1
6798,1
39777,1
3463,1
36714,1
29276,0
23308,0
29874,0
20469,1
8819,1
40018,1
7882,1
28494,0
49286,0
27416,0
25465,0
6598,0
11003,1
34881,1
22360,1
25050,1
19130,0
35236,0
28004,1
42819,0
25207,0
108,0
42113,0
31163,0
37112,0
9099,1
4322,0
40989,1
48590,0
38722,0
22476,1
26656,1
3798,1
47795,1
12904,1
4638,0
45852,0
22558,1
8070,0
10897,0
43780,0
7428,0
47909,1
12700,1
1170,0
32676,0
21091,1
49687,0
1001,0
43563,0
33095,1
27412,0
31804,1
28543,1
19492,1
42648,1
14198,1
38293,1
45518,0
39596,1
3664,1
31516,1
23191,1
10021,0
33703,1
40242,0
45482,1
8359,1
33325,0
20954,1
7567,0
9167,0
20638,1
31444,0
2371,0
21889,1
8978,1
28853,1
15131,0
12487,0
49560,0
41357,0
24295,1
34713,0
40034,0
17770,1
39475,0
10393,1
32444,1
9393,1
21939,1
47139,1
31731,0
5880,1
48740,0
45208,1
23495,0
312,1
33711,0
44476,0
35213,1
21220,0
2109,0
23691,0
41019,0
2204,0
1595,1
8231,0
8906,0
10162,1
15232,0
27647,0
48268,0
21652,0
19319,0
28561,1
49268,1
6758,0
41049,1
32871,0
14133,0
14941,1
11495,1
1133,0
24987,1
12993,0
43610,1
22327,1
8084,0
40490,0
31428,0
22483,0
1119,1
